#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 03 03 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.1  11.6  12.7 999.0 99.0 99.00
2022 01 03 04 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.6  11.8  12.7 999.0 99.0 99.00
2022 01 03 05 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.4  11.7  12.7 999.0 99.0 99.00
2022 01 03 06 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.5  11.6  12.7 999.0 99.0 99.00
2022 01 03 07 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.9  11.8  12.7 999.0 99.0 99.00
2022 01 03 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.2  11.7  12.7 999.0 99.0 99.00
2022 01 03 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.9  11.5  12.7 999.0 99.0 99.00
2022 01 03 10 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.9  11.3  12.7 999.0 99.0 99.00
2022 01 03 11 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.7  11.4  12.7 999.0 99.0 99.00
2022 01 03 12 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.4  11.3  12.7 999.0 99.0 99.00
2022 01 03 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.3  11.3  12.7 999.0 99.0 99.00
2022 01 03 15 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.5  10.8  12.7 999.0 99.0 99.00
2022 01 03 16 16   0  0.0 99.0 99.00 99.00 99.00 999 1022.6  11.2  12.7 999.0 99.0 99.00
2022 01 03 17 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.4   9.9  12.7 999.0 99.0 99.00
2022 01 03 18 16   0  0.0 99.0 99.00 99.00 99.00 999 1024.1   9.9  12.7 999.0 99.0 99.00
2022 01 03 19 16 180  1.5 99.0 99.00 99.00 99.00 999 1024.0  11.5  12.7 999.0 99.0 99.00
2022 01 03 20 16 190  6.7 99.0 99.00 99.00 99.00 999 1023.2  11.6  12.7 999.0 99.0 99.00
2022 01 03 21 16 200  7.7 99.0 99.00 99.00 99.00 999 1022.9  11.7  12.7 999.0 99.0 99.00
2022 01 03 22 16 190  7.2 99.0 99.00 99.00 99.00 999 1022.9  11.7  12.7 999.0 99.0 99.00
2022 01 03 23 16 190  7.7 99.0 99.00 99.00 99.00 999 1022.9  11.8  12.7 999.0 99.0 99.00
2022 01 04 00 16 180  8.2 99.0 99.00 99.00 99.00 999 1022.8  12.0  12.7 999.0 99.0 99.00
2022 01 04 01 16 170  7.7 99.0 99.00 99.00 99.00 999 1023.2  12.1  12.7 999.0 99.0 99.00
2022 01 04 02 16 170  7.7 99.0 99.00 99.00 99.00 999 1023.6  12.3  12.7 999.0 99.0 99.00
2022 01 04 04 16 180  8.8 99.0 99.00 99.00 99.00 999 1024.0  12.5  12.7 999.0 99.0 99.00
2022 01 04 05 16 180  8.8 99.0 99.00 99.00 99.00 999 1024.3  12.6  12.7 999.0 99.0 99.00
2022 01 04 06 16 190  8.2 99.0 99.00 99.00 99.00 999 1024.6  12.4  12.7 999.0 99.0 99.00
2022 01 04 07 16 180  6.7 99.0 99.00 99.00 99.00 999 1024.8  12.5  12.7 999.0 99.0 99.00
2022 01 04 08 16 190  5.7 99.0 99.00 99.00 99.00 999 1024.7  12.6  12.7 999.0 99.0 99.00
2022 01 04 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1024.8  12.7  12.7 999.0 99.0 99.00
2022 01 04 10 16 190  2.1 99.0 99.00 99.00 99.00 999 1025.1  12.6  12.7 999.0 99.0 99.00
2022 01 04 11 16   0  0.0 99.0 99.00 99.00 99.00 999 1025.3  12.7  12.7 999.0 99.0 99.00
2022 01 04 12 16 180  5.1 99.0 99.00 99.00 99.00 999 1024.9  12.4  12.7 999.0 99.0 99.00
2022 01 04 13 16 180  4.1 99.0 99.00 99.00 99.00 999 1025.4  12.1  12.7 999.0 99.0 99.00
2022 01 04 14 16 190  2.1 99.0 99.00 99.00 99.00 999 1026.0  12.4  12.7 999.0 99.0 99.00
2022 01 05 01 16   0  0.0 99.0 99.00 99.00 99.00 999 1025.9  12.0  13.0 999.0 99.0 99.00
