#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 04 12 10 03 180  7.7 99.0 99.00 99.00 99.00 999 1008.3  10.4  11.7 999.0 99.0 99.00
2010 04 12 11 03 190  8.2 99.0 99.00 99.00 99.00 999 1008.6   9.6  11.5 999.0 99.0 99.00
2010 04 12 12 03 190  7.2 99.0 99.00 99.00 99.00 999 1008.5  10.0  11.6 999.0 99.0 99.00
2010 04 12 13 03 190  6.7 99.0 99.00 99.00 99.00 999 1008.5  10.4  10.7 999.0 99.0 99.00
2010 04 12 14 03 190  7.2 99.0 99.00 99.00 99.00 999 1009.4  10.4  10.3 999.0 99.0 99.00
2010 04 12 15 03 230  6.7 99.0 99.00 99.00 99.00 999 1009.9   9.2  10.7 999.0 99.0 99.00
2010 04 12 16 03 190  5.7 99.0 99.00 99.00 99.00 999 1010.4   9.4  10.7 999.0 99.0 99.00
2010 04 12 17 03 200  8.8 99.0 99.00 99.00 99.00 999 1010.2   9.5  10.7 999.0 99.0 99.00
2010 04 12 18 03 180  6.7 99.0 99.00 99.00 99.00 999 1011.1   9.4  11.5 999.0 99.0 99.00
2010 04 12 19 03 160  6.7 99.0 99.00 99.00 99.00 999 1011.5   9.9  11.8 999.0 99.0 99.00
2010 04 12 20 03 160  6.2 99.0 99.00 99.00 99.00 999 1011.6   9.7  11.8 999.0 99.0 99.00
2010 04 12 21 03 180  6.2 99.0 99.00 99.00 99.00 999 1012.2  10.2  11.8 999.0 99.0 99.00
2010 04 12 22 03 210  6.2 99.0 99.00 99.00 99.00 999 1012.0  10.4  11.9 999.0 99.0 99.00
2010 04 12 23 03 210  5.7 99.0 99.00 99.00 99.00 999 1012.1  10.4  11.7 999.0 99.0 99.00
2010 04 13 00 03 210  5.1 99.0 99.00 99.00 99.00 999 1012.2  10.3  11.7 999.0 99.0 99.00
2010 04 13 01 03 240  4.1 99.0 99.00 99.00 99.00 999 1012.6  10.4  11.7 999.0 99.0 99.00
2010 04 13 02 03 260  4.6 99.0 99.00 99.00 99.00 999 1013.2  10.5  11.7 999.0 99.0 99.00
2010 04 13 03 03 270  4.6 99.0 99.00 99.00 99.00 999 1013.9  10.4  11.5 999.0 99.0 99.00
2010 04 13 04 03 280  4.1 99.0 99.00 99.00 99.00 999 1014.9  10.4  11.5 999.0 99.0 99.00
2010 04 13 05 03 280  4.1 99.0 99.00 99.00 99.00 999 1015.5  10.4  11.4 999.0 99.0 99.00
2010 04 13 06 03 300  3.1 99.0 99.00 99.00 99.00 999 1015.9  10.3  11.2 999.0 99.0 99.00
2010 04 13 07 03 290  3.1 99.0 99.00 99.00 99.00 999 1015.9  10.1  11.2 999.0 99.0 99.00
2010 04 13 08 03 290  1.5 99.0 99.00 99.00 99.00 999 1016.6  10.0  11.3 999.0 99.0 99.00
2010 04 13 09 03  20  1.0 99.0 99.00 99.00 99.00 999 1016.6   9.5  11.3 999.0 99.0 99.00
2010 04 13 10 03  20  2.1 99.0 99.00 99.00 99.00 999 1016.4   9.1  11.1 999.0 99.0 99.00
2010 04 13 11 03  40  2.1 99.0 99.00 99.00 99.00 999 1016.5   8.8  11.2 999.0 99.0 99.00
2010 04 13 12 03  50  2.6 99.0 99.00 99.00 99.00 999 1016.7   9.4  11.2 999.0 99.0 99.00
2010 04 13 13 03  40  2.6 99.0 99.00 99.00 99.00 999 1016.7   8.4  11.0 999.0 99.0 99.00
2010 04 13 14 03  70  1.0 99.0 99.00 99.00 99.00 999 1017.0   8.8  11.0 999.0 99.0 99.00
2010 04 13 15 03  40  1.5 99.0 99.00 99.00 99.00 999 1017.6   9.0  11.2 999.0 99.0 99.00
2010 04 13 16 03  20  1.0 99.0 99.00 99.00 99.00 999 1017.6   9.1  11.2 999.0 99.0 99.00
2010 04 13 17 03   0  0.0 99.0 99.00 99.00 99.00 999 1017.9   9.6  11.2 999.0 99.0 99.00
2010 04 13 18 03   0  0.0 99.0 99.00 99.00 99.00 999 1018.4  10.4  11.4 999.0 99.0 99.00
2010 04 13 19 03 250  2.1 99.0 99.00 99.00 99.00 999 1018.2  10.4  11.0 999.0 99.0 99.00
2010 04 13 20 03 260  3.6 99.0 99.00 99.00 99.00 999 1017.9  10.4  11.3 999.0 99.0 99.00
2010 04 13 21 03 270  5.1 99.0 99.00 99.00 99.00 999 1017.6  10.6  11.4 999.0 99.0 99.00
2010 04 13 22 03 280  7.2 99.0 99.00 99.00 99.00 999 1017.3  10.6  11.2 999.0 99.0 99.00
2010 04 14 00 03 280  7.7 99.0 99.00 99.00 99.00 999 1016.7  10.7  10.8 999.0 99.0 99.00
2010 04 14 01 03 280  6.7 99.0 99.00 99.00 99.00 999 1016.6  10.7  10.8 999.0 99.0 99.00
2010 04 14 02 03 280  7.2 99.0 99.00 99.00 99.00 999 1016.1  10.5  10.7 999.0 99.0 99.00
2010 04 14 03 03 290  7.7 99.0 99.00 99.00 99.00 999 1016.1  10.4  10.7 999.0 99.0 99.00
2010 04 14 04 03 290  5.7 99.0 99.00 99.00 99.00 999 1016.4  10.3  10.7 999.0 99.0 99.00
2010 04 14 05 03 280  6.7 99.0 99.00 99.00 99.00 999 1016.7  10.3  10.8 999.0 99.0 99.00
2010 04 14 06 03 300  7.2 99.0 99.00 99.00 99.00 999 1016.4  10.2  10.8 999.0 99.0 99.00
2010 04 14 07 03 300  6.2 99.0 99.00 99.00 99.00 999 1016.0  10.0  10.9 999.0 99.0 99.00
2010 04 14 08 03 330  4.1 99.0 99.00 99.00 99.00 999 1016.2   9.6  10.9 999.0 99.0 99.00
2010 04 14 09 03 320  6.2 99.0 99.00 99.00 99.00 999 1016.1   9.8  10.9 999.0 99.0 99.00
2010 04 14 10 03 310  5.7 99.0 99.00 99.00 99.00 999 1015.8   9.6  10.9 999.0 99.0 99.00
2010 04 14 11 03 290  6.7 99.0 99.00 99.00 99.00 999 1015.7   9.7  11.0 999.0 99.0 99.00
2010 04 14 12 03 310  5.7 99.0 99.00 99.00 99.00 999 1016.1   9.7  11.1 999.0 99.0 99.00
2010 04 14 13 03 310  4.1 99.0 99.00 99.00 99.00 999 1016.2   9.8  11.0 999.0 99.0 99.00
2010 04 14 14 03 360  1.0 99.0 99.00 99.00 99.00 999 1016.7   9.5  10.9 999.0 99.0 99.00
2010 04 14 15 03  60  1.5 99.0 99.00 99.00 99.00 999 1017.2   9.7  10.9 999.0 99.0 99.00
2010 04 14 16 03   0  0.0 99.0 99.00 99.00 99.00 999 1017.7   9.8  10.9 999.0 99.0 99.00
2010 04 14 17 03   0  0.0 99.0 99.00 99.00 99.00 999 1018.3  10.2  10.9 999.0 99.0 99.00
2010 04 14 18 03   0  0.0 99.0 99.00 99.00 99.00 999 1018.7  10.5  10.9 999.0 99.0 99.00
2010 04 14 19 03 250  2.6 99.0 99.00 99.00 99.00 999 1018.7  10.8  10.9 999.0 99.0 99.00
2010 04 14 20 03 250  3.6 99.0 99.00 99.00 99.00 999 1018.5  10.4  11.0 999.0 99.0 99.00
2010 04 14 21 03 250  4.6 99.0 99.00 99.00 99.00 999 1018.3  10.5  10.8 999.0 99.0 99.00
2010 04 14 22 03 250  5.7 99.0 99.00 99.00 99.00 999 1018.0  10.6  10.8 999.0 99.0 99.00
2010 04 14 23 03 260  5.7 99.0 99.00 99.00 99.00 999 1017.9  10.8  10.8 999.0 99.0 99.00
2010 04 15 00 03 270  6.2 99.0 99.00 99.00 99.00 999 1017.8  10.8  11.1 999.0 99.0 99.00
2010 04 15 01 03 270  7.2 99.0 99.00 99.00 99.00 999 1017.7  10.8  11.0 999.0 99.0 99.00
2010 04 15 02 03 270  7.2 99.0 99.00 99.00 99.00 999 1017.8  10.7  11.1 999.0 99.0 99.00
2010 04 15 03 03 280  8.2 99.0 99.00 99.00 99.00 999 1017.8  10.6  11.0 999.0 99.0 99.00
2010 04 15 04 03 290  6.2 99.0 99.00 99.00 99.00 999 1018.1  10.6  10.9 999.0 99.0 99.00
2010 04 15 05 03 290  6.7 99.0 99.00 99.00 99.00 999 1018.4  10.6  11.0 999.0 99.0 99.00
2010 04 15 06 03 300  5.1 99.0 99.00 99.00 99.00 999 1018.3  10.6  11.0 999.0 99.0 99.00
2010 04 15 07 03 320  4.6 99.0 99.00 99.00 99.00 999 1017.9  10.4  10.9 999.0 99.0 99.00
2010 04 15 08 03  10  4.1 99.0 99.00 99.00 99.00 999 1017.6   9.7  10.9 999.0 99.0 99.00
2010 04 15 09 03  10  3.6 99.0 99.00 99.00 99.00 999 1017.7   9.4  10.9 999.0 99.0 99.00
2010 04 15 10 03  30  2.1 99.0 99.00 99.00 99.00 999 1017.5   9.3  10.9 999.0 99.0 99.00
2010 04 15 11 03 360  2.1 99.0 99.00 99.00 99.00 999 1017.4   9.3  10.9 999.0 99.0 99.00
2010 04 15 12 03  10  1.5 99.0 99.00 99.00 99.00 999 1017.2   9.1  10.9 999.0 99.0 99.00
2010 04 15 13 03  10  2.6 99.0 99.00 99.00 99.00 999 1017.4   9.0  10.9 999.0 99.0 99.00
2010 04 15 14 03  30  2.1 99.0 99.00 99.00 99.00 999 1017.5   9.1  10.8 999.0 99.0 99.00
2010 04 15 15 03  70  3.1 99.0 99.00 99.00 99.00 999 1017.7   9.2  10.8 999.0 99.0 99.00
2010 04 15 16 03  60  3.1 99.0 99.00 99.00 99.00 999 1017.4   9.1  10.7 999.0 99.0 99.00
2010 04 15 17 03 360  1.0 99.0 99.00 99.00 99.00 999 1017.5   9.5  10.8 999.0 99.0 99.00
2010 04 15 18 03   0  0.0 99.0 99.00 99.00 99.00 999 1017.6   9.8  10.8 999.0 99.0 99.00
2010 04 15 19 03 270  2.1 99.0 99.00 99.00 99.00 999 1017.2  10.1  10.7 999.0 99.0 99.00
2010 04 15 20 03 280  4.6 99.0 99.00 99.00 99.00 999 1016.5  10.7  10.8 999.0 99.0 99.00
2010 04 15 21 03 280  4.6 99.0 99.00 99.00 99.00 999 1016.0  10.8  10.8 999.0 99.0 99.00
2010 04 15 22 03 280  5.7 99.0 99.00 99.00 99.00 999 1015.9  11.1  10.8 999.0 99.0 99.00
2010 04 15 23 03 270  6.7 99.0 99.00 99.00 99.00 999 1015.7  10.9  10.9 999.0 99.0 99.00
2010 04 16 00 03 270  7.2 99.0 99.00 99.00 99.00 999 1015.8  10.9  10.9 999.0 99.0 99.00
2010 04 16 01 03 270  6.2 99.0 99.00 99.00 99.00 999 1016.0  10.9  10.9 999.0 99.0 99.00
2010 04 16 02 03 270  5.1 99.0 99.00 99.00 99.00 999 1016.1  10.7  10.9 999.0 99.0 99.00
2010 04 16 03 03 250  4.6 99.0 99.00 99.00 99.00 999 1016.3  10.8  10.9 999.0 99.0 99.00
2010 04 16 04 03 260  5.1 99.0 99.00 99.00 99.00 999 1017.1  10.7  10.9 999.0 99.0 99.00
2010 04 16 05 03 260  4.6 99.0 99.00 99.00 99.00 999 1017.8  10.6  10.9 999.0 99.0 99.00
2010 04 16 06 03 270  4.1 99.0 99.00 99.00 99.00 999 1018.1  10.5  10.9 999.0 99.0 99.00
2010 04 16 07 03 230  2.6 99.0 99.00 99.00 99.00 999 1018.2  10.4  10.9 999.0 99.0 99.00
2010 04 16 08 03 240  3.1 99.0 99.00 99.00 99.00 999 1018.6  10.4  11.0 999.0 99.0 99.00
2010 04 16 09 03 240  2.6 99.0 99.00 99.00 99.00 999 1018.7  10.3  11.0 999.0 99.0 99.00
2010 04 16 10 03 240  3.6 99.0 99.00 99.00 99.00 999 1018.8  10.3  11.0 999.0 99.0 99.00
2010 04 16 11 03 240  2.6 99.0 99.00 99.00 99.00 999 1019.2  10.3  10.9 999.0 99.0 99.00
2010 04 16 12 03   0  0.0 99.0 99.00 99.00 99.00 999 1019.3  10.1  10.9 999.0 99.0 99.00
2010 04 16 13 03   0  0.0 99.0 99.00 99.00 99.00 999 1019.3  10.0  10.9 999.0 99.0 99.00
2010 04 16 14 03   0  0.0 99.0 99.00 99.00 99.00 999 1019.5   9.9  10.8 999.0 99.0 99.00
2010 04 16 15 03 100  1.5 99.0 99.00 99.00 99.00 999 1020.2  10.3  10.9 999.0 99.0 99.00
2010 04 16 16 03  90  2.1 99.0 99.00 99.00 99.00 999 1020.4  10.3  10.9 999.0 99.0 99.00
2010 04 16 17 03 110  2.1 99.0 99.00 99.00 99.00 999 1020.3  10.6  10.8 999.0 99.0 99.00
2010 04 16 18 03  90  1.0 99.0 99.00 99.00 99.00 999 1020.6  11.2  10.8 999.0 99.0 99.00
2010 04 16 19 03   0  0.0 99.0 99.00 99.00 99.00 999 1020.8  11.9  10.8 999.0 99.0 99.00
2010 04 16 20 03 240  1.5 99.0 99.00 99.00 99.00 999 1020.4  12.0  10.8 999.0 99.0 99.00
2010 04 16 21 03 240  3.6 99.0 99.00 99.00 99.00 999 1020.1  12.1  10.8 999.0 99.0 99.00
2010 04 16 22 03 240  4.1 99.0 99.00 99.00 99.00 999 1020.0  12.2  11.1 999.0 99.0 99.00
2010 04 16 23 03 240  3.1 99.0 99.00 99.00 99.00 999 1019.6  12.3  11.1 999.0 99.0 99.00
2010 04 17 00 03 260  3.6 99.0 99.00 99.00 99.00 999 1019.2  12.3  11.0 999.0 99.0 99.00
2010 04 17 01 03 250  4.1 99.0 99.00 99.00 99.00 999 1019.1  12.1 999.0 999.0 99.0 99.00
2010 04 17 02 03 250  2.6 99.0 99.00 99.00 99.00 999 1019.1  11.9  10.9 999.0 99.0 99.00
2010 04 17 03 03 260  2.1 99.0 99.00 99.00 99.00 999 1019.0  11.5  11.0 999.0 99.0 99.00
2010 04 17 04 03 260  1.0 99.0 99.00 99.00 99.00 999 1019.3  11.5  11.0 999.0 99.0 99.00
2010 04 17 05 03 240  1.0 99.0 99.00 99.00 99.00 999 1019.4  11.4  10.9 999.0 99.0 99.00
2010 04 17 06 03   0  0.0 99.0 99.00 99.00 99.00 999 1019.5  11.3  11.0 999.0 99.0 99.00
2010 04 17 07 03   0  0.0 99.0 99.00 99.00 99.00 999 1019.6  11.1  11.0 999.0 99.0 99.00
2010 04 17 08 03 270  1.5 99.0 99.00 99.00 99.00 999 1019.6  11.3  11.0 999.0 99.0 99.00
2010 04 17 09 03  10  3.1 99.0 99.00 99.00 99.00 999 1019.3  10.8  11.0 999.0 99.0 99.00
2010 04 17 10 03  20  2.6 99.0 99.00 99.00 99.00 999 1018.8  10.5  11.0 999.0 99.0 99.00
2010 04 17 11 03  60  2.1 99.0 99.00 99.00 99.00 999 1018.6  10.6  11.0 999.0 99.0 99.00
2010 04 17 12 03  50  3.1 99.0 99.00 99.00 99.00 999 1018.4  10.5  11.0 999.0 99.0 99.00
2010 04 17 13 03  40  2.6 99.0 99.00 99.00 99.00 999 1018.2  10.3  11.0 999.0 99.0 99.00
2010 04 17 14 03  20  2.6 99.0 99.00 99.00 99.00 999 1018.0  10.3  10.9 999.0 99.0 99.00
2010 04 17 15 03  30  4.1 99.0 99.00 99.00 99.00 999 1018.1  10.3  10.9 999.0 99.0 99.00
2010 04 17 16 03  30  3.1 99.0 99.00 99.00 99.00 999 1018.1  10.4  11.0 999.0 99.0 99.00
2010 04 17 17 03  10  2.1 99.0 99.00 99.00 99.00 999 1018.2  10.5  10.9 999.0 99.0 99.00
2010 04 17 18 03   0  0.0 99.0 99.00 99.00 99.00 999 1018.1  11.4  10.8 999.0 99.0 99.00
2010 04 17 19 03 310  1.0 99.0 99.00 99.00 99.00 999 1017.6  11.7  10.8 999.0 99.0 99.00
2010 04 17 20 03 280  5.1 99.0 99.00 99.00 99.00 999 1016.7  12.7  10.9 999.0 99.0 99.00
2010 04 17 21 03 270  7.2 99.0 99.00 99.00 99.00 999 1016.0  11.9  10.9 999.0 99.0 99.00
2010 04 17 22 03 280  8.8 99.0 99.00 99.00 99.00 999 1015.5  11.5  11.1 999.0 99.0 99.00
2010 04 17 23 03 280  8.8 99.0 99.00 99.00 99.00 999 1014.9  11.6  11.1 999.0 99.0 99.00
2010 04 18 00 03 290  9.3 99.0 99.00 99.00 99.00 999 1014.4  12.0  11.2 999.0 99.0 99.00
2010 04 18 01 03 290  9.3 99.0 99.00 99.00 99.00 999 1014.0  11.9  11.1 999.0 99.0 99.00
2010 04 18 02 03 290  8.8 99.0 99.00 99.00 99.00 999 1013.5  11.8  11.1 999.0 99.0 99.00
2010 04 18 03 03 290  8.2 99.0 99.00 99.00 99.00 999 1013.2  12.3  11.0 999.0 99.0 99.00
2010 04 18 04 03 290  8.2 99.0 99.00 99.00 99.00 999 1013.7  11.5  11.0 999.0 99.0 99.00
2010 04 18 05 03 290  8.2 99.0 99.00 99.00 99.00 999 1014.3  11.4  11.0 999.0 99.0 99.00
2010 04 18 06 03 310  5.7 99.0 99.00 99.00 99.00 999 1014.4  11.3  11.0 999.0 99.0 99.00
2010 04 18 07 03 350  2.1 99.0 99.00 99.00 99.00 999 1014.2  11.5  11.0 999.0 99.0 99.00
2010 04 18 08 03  10  1.0 99.0 99.00 99.00 99.00 999 1014.0  11.2  11.1 999.0 99.0 99.00
2010 04 18 09 03 360  1.0 99.0 99.00 99.00 99.00 999 1013.9  11.0  11.1 999.0 99.0 99.00
2010 04 18 10 03  10  1.5 99.0 99.00 99.00 99.00 999 1013.3  11.1  11.1 999.0 99.0 99.00
2010 04 18 11 03 310  0.5 99.0 99.00 99.00 99.00 999 1013.2  11.1  11.3 999.0 99.0 99.00
2010 04 18 12 03 330  3.1 99.0 99.00 99.00 99.00 999 1012.8  10.7  11.3 999.0 99.0 99.00
2010 04 18 13 03 320  2.1 99.0 99.00 99.00 99.00 999 1012.8  10.9  11.2 999.0 99.0 99.00
2010 04 18 14 03 340  3.1 99.0 99.00 99.00 99.00 999 1012.4  10.4  11.1 999.0 99.0 99.00
2010 04 18 15 03  50  2.6 99.0 99.00 99.00 99.00 999 1012.4  10.8  11.3 999.0 99.0 99.00
2010 04 18 16 03  40  2.1 99.0 99.00 99.00 99.00 999 1012.8  11.1  11.2 999.0 99.0 99.00
2010 04 18 17 03 340  0.5 99.0 99.00 99.00 99.00 999 1012.6  11.3  11.1 999.0 99.0 99.00
2010 04 18 18 03 300  3.1 99.0 99.00 99.00 99.00 999 1012.5  11.4  11.3 999.0 99.0 99.00
2010 04 18 19 03 270  3.1 99.0 99.00 99.00 99.00 999 1012.3  11.5  11.2 999.0 99.0 99.00
2010 04 18 20 03 270  5.1 99.0 99.00 99.00 99.00 999 1012.2  11.6  11.3 999.0 99.0 99.00
2010 04 18 21 03 270  3.6 99.0 99.00 99.00 99.00 999 1012.0  11.9  11.4 999.0 99.0 99.00
2010 04 18 22 03 290  4.6 99.0 99.00 99.00 99.00 999 1011.5  12.1  11.5 999.0 99.0 99.00
2010 04 18 23 03 270  3.6 99.0 99.00 99.00 99.00 999 1011.1  12.2  11.5 999.0 99.0 99.00
2010 04 19 00 03 250  4.1 99.0 99.00 99.00 99.00 999 1010.9  12.2  11.5 999.0 99.0 99.00
2010 04 19 01 03 230  4.6 99.0 99.00 99.00 99.00 999 1011.2  12.0  11.6 999.0 99.0 99.00
2010 04 19 02 03 240  5.1 99.0 99.00 99.00 99.00 999 1011.4  11.8  11.5 999.0 99.0 99.00
2010 04 19 03 03 270  5.7 99.0 99.00 99.00 99.00 999 1011.3  11.5  11.5 999.0 99.0 99.00
2010 04 19 04 03 260  2.1 99.0 99.00 99.00 99.00 999 1012.0  11.4  11.5 999.0 99.0 99.00
2010 04 19 05 03 220  1.5 99.0 99.00 99.00 99.00 999 1013.3  11.3  11.5 999.0 99.0 99.00
2010 04 19 06 03 250  2.6 99.0 99.00 99.00 99.00 999 1013.2  11.0  11.3 999.0 99.0 99.00
2010 04 19 07 03   0  0.0 99.0 99.00 99.00 99.00 999 1013.3  11.0  11.8 999.0 99.0 99.00
2010 04 19 08 03 320  1.0 99.0 99.00 99.00 99.00 999 1012.9  10.6  11.7 999.0 99.0 99.00
2010 04 19 09 03   0  0.0 99.0 99.00 99.00 99.00 999 1012.7  10.9  11.4 999.0 99.0 99.00
2010 04 19 10 03 160  2.6 99.0 99.00 99.00 99.00 999 1012.5  11.3  11.7 999.0 99.0 99.00
2010 04 19 11 03 180  3.1 99.0 99.00 99.00 99.00 999 1012.5  11.6  11.5 999.0 99.0 99.00
2010 04 19 12 03 180  3.1 99.0 99.00 99.00 99.00 999 1012.7  11.3  11.5 999.0 99.0 99.00
2010 04 19 13 03 180  3.6 99.0 99.00 99.00 99.00 999 1013.0  10.9  11.5 999.0 99.0 99.00
2010 04 19 14 03 180  2.6 99.0 99.00 99.00 99.00 999 1013.4  11.2  11.5 999.0 99.0 99.00
2010 04 19 15 03 160  5.1 99.0 99.00 99.00 99.00 999 1013.8  11.5  11.5 999.0 99.0 99.00
2010 04 19 16 03 150  5.1 99.0 99.00 99.00 99.00 999 1014.2  11.4  11.7 999.0 99.0 99.00
2010 04 19 17 03 160  5.7 99.0 99.00 99.00 99.00 999 1014.3  11.6  11.6 999.0 99.0 99.00
2010 04 19 18 03 150  5.1 99.0 99.00 99.00 99.00 999 1014.8  11.8  11.4 999.0 99.0 99.00
2010 04 19 19 03 220  3.6 99.0 99.00 99.00 99.00 999 1015.1  11.6  11.4 999.0 99.0 99.00
2010 04 19 20 03 250  2.6 99.0 99.00 99.00 99.00 999 1015.1  11.6  11.5 999.0 99.0 99.00
2010 04 19 21 03 250  3.1 99.0 99.00 99.00 99.00 999 1014.8  11.5  11.6 999.0 99.0 99.00
2010 04 19 22 03 230  2.6 99.0 99.00 99.00 99.00 999 1014.7  11.9  11.5 999.0 99.0 99.00
2010 04 19 23 03 210  4.6 99.0 99.00 99.00 99.00 999 1014.0  12.2  11.5 999.0 99.0 99.00
2010 04 20 00 03 210  5.7 99.0 99.00 99.00 99.00 999 1013.9  12.1  11.5 999.0 99.0 99.00
2010 04 20 01 03 200  3.6 99.0 99.00 99.00 99.00 999 1013.8  12.0  11.5 999.0 99.0 99.00
2010 04 20 02 03 180  4.6 99.0 99.00 99.00 99.00 999 1013.4  12.0  11.6 999.0 99.0 99.00
2010 04 20 03 03 180  5.1 99.0 99.00 99.00 99.00 999 1013.0  12.0  11.5 999.0 99.0 99.00
2010 04 20 04 03 180  8.2 99.0 99.00 99.00 99.00 999 1012.4  11.9  11.7 999.0 99.0 99.00
2010 04 20 05 03 180  8.8 99.0 99.00 99.00 99.00 999 1013.0  12.0  11.6 999.0 99.0 99.00
2010 04 20 06 03 160  7.7 99.0 99.00 99.00 99.00 999 1012.8  12.1  11.5 999.0 99.0 99.00
2010 04 20 07 03 150  8.2 99.0 99.00 99.00 99.00 999 1012.0  12.5  11.6 999.0 99.0 99.00
2010 04 20 08 03 160  7.7 99.0 99.00 99.00 99.00 999 1011.8  12.5  11.6 999.0 99.0 99.00
2010 04 20 09 03 160  8.2 99.0 99.00 99.00 99.00 999 1011.1  12.6  11.6 999.0 99.0 99.00
2010 04 20 10 03 150  8.2 99.0 99.00 99.00 99.00 999 1009.9  12.3  11.5 999.0 99.0 99.00
2010 04 20 11 03 280 11.8 99.0 99.00 99.00 99.00 999 1010.4   9.8  11.5 999.0 99.0 99.00
2010 04 20 12 03 290  9.3 99.0 99.00 99.00 99.00 999 1010.4   9.0  11.7 999.0 99.0 99.00
2010 04 20 13 03 300  6.2 99.0 99.00 99.00 99.00 999 1011.4   9.5  11.3 999.0 99.0 99.00
2010 04 20 14 03 300  2.6 99.0 99.00 99.00 99.00 999 1012.1   9.2  11.3 999.0 99.0 99.00
2010 04 20 15 03 310  2.6 99.0 99.00 99.00 99.00 999 1012.7   8.9  11.3 999.0 99.0 99.00
2010 04 20 16 03 250  4.1 99.0 99.00 99.00 99.00 999 1013.5   9.5  11.3 999.0 99.0 99.00
2010 04 20 17 03 250  5.7 99.0 99.00 99.00 99.00 999 1013.9   9.9  11.1 999.0 99.0 99.00
2010 04 20 18 03 280  5.1 99.0 99.00 99.00 99.00 999 1014.8  10.4  11.1 999.0 99.0 99.00
2010 04 20 19 03 300  4.6 99.0 99.00 99.00 99.00 999 1014.1  10.4  11.3 999.0 99.0 99.00
2010 04 20 20 03 280  6.7 99.0 99.00 99.00 99.00 999 1014.4  10.7  11.1 999.0 99.0 99.00
2010 04 20 21 03 260  4.6 99.0 99.00 99.00 99.00 999 1015.6   9.9  11.2 999.0 99.0 99.00
2010 04 20 22 03 280  7.2 99.0 99.00 99.00 99.00 999 1015.1  10.8  11.2 999.0 99.0 99.00
2010 04 20 23 03 270  6.7 99.0 99.00 99.00 99.00 999 1014.9  10.3  11.0 999.0 99.0 99.00
2010 04 21 00 03 260  7.2 99.0 99.00 99.00 99.00 999 1014.0   9.7  11.2 999.0 99.0 99.00
2010 04 21 01 03 260  6.7 99.0 99.00 99.00 99.00 999 1013.8  10.1  11.3 999.0 99.0 99.00
2010 04 21 02 03 270  8.2 99.0 99.00 99.00 99.00 999 1013.0  10.1  11.4 999.0 99.0 99.00
2010 04 21 03 03 250  6.7 99.0 99.00 99.00 99.00 999 1013.1   9.7  11.3 999.0 99.0 99.00
2010 04 21 04 03 300  9.8 99.0 99.00 99.00 99.00 999 1013.2   9.3  11.2 999.0 99.0 99.00
2010 04 21 05 03 300  5.7 99.0 99.00 99.00 99.00 999 1013.3   9.7  11.2 999.0 99.0 99.00
2010 04 21 06 03 270  6.2 99.0 99.00 99.00 99.00 999 1012.9  10.1  11.0 999.0 99.0 99.00
2010 04 21 07 03 300  5.7 99.0 99.00 99.00 99.00 999 1012.5   9.3  11.0 999.0 99.0 99.00
2010 04 21 08 03 310  9.8 99.0 99.00 99.00 99.00 999 1012.2  10.1  11.0 999.0 99.0 99.00
2010 04 21 09 03 310 11.8 99.0 99.00 99.00 99.00 999 1011.6   9.9  11.2 999.0 99.0 99.00
2010 04 21 10 03 300 13.9 99.0 99.00 99.00 99.00 999 1011.1  10.1  11.5 999.0 99.0 99.00
2010 04 21 11 03 300 13.4 99.0 99.00 99.00 99.00 999 1010.9  10.0  11.4 999.0 99.0 99.00
2010 04 21 12 03 300 13.9 99.0 99.00 99.00 99.00 999 1010.5  10.1  11.1 999.0 99.0 99.00
2010 04 21 13 03 300 10.8 99.0 99.00 99.00 99.00 999 1010.9   9.9  11.3 999.0 99.0 99.00
2010 04 21 14 03 310 11.3 99.0 99.00 99.00 99.00 999 1010.8   9.8  11.4 999.0 99.0 99.00
2010 04 21 15 03 300 10.8 99.0 99.00 99.00 99.00 999 1011.2   9.7  11.3 999.0 99.0 99.00
2010 04 21 16 03 300 11.3 99.0 99.00 99.00 99.00 999 1011.1   9.8  11.2 999.0 99.0 99.00
2010 04 21 17 03 290 13.4 99.0 99.00 99.00 99.00 999 1011.0   9.9  11.2 999.0 99.0 99.00
2010 04 21 18 03 300 11.8 99.0 99.00 99.00 99.00 999 1011.1   9.8  11.0 999.0 99.0 99.00
2010 04 21 19 03 300 13.4 99.0 99.00 99.00 99.00 999 1010.9   9.7  11.0 999.0 99.0 99.00
2010 04 21 20 03 290 12.9 99.0 99.00 99.00 99.00 999 1010.3   9.8  11.0 999.0 99.0 99.00
2010 04 21 21 03 300 11.8 99.0 99.00 99.00 99.00 999 1009.9   9.9  10.7 999.0 99.0 99.00
2010 04 21 22 03 290 12.4 99.0 99.00 99.00 99.00 999 1009.1   9.4  10.7 999.0 99.0 99.00
2010 04 21 23 03 280 12.9 99.0 99.00 99.00 99.00 999 1008.1   9.8  10.8 999.0 99.0 99.00
2010 04 22 00 03 290 13.9 99.0 99.00 99.00 99.00 999 1007.4   9.6  10.7 999.0 99.0 99.00
2010 04 22 01 03 290 12.4 99.0 99.00 99.00 99.00 999 1007.4   9.8  10.9 999.0 99.0 99.00
