#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2008 12 31 23 58 260  5.1 99.0 99.00 99.00 99.00 999 1018.3  11.2  12.0 999.0 99.0 99.00
2009 01 01 00 59 290  9.3 99.0 99.00 99.00 99.00 999 1020.5   8.7  12.0 999.0 99.0 99.00
2009 01 01 01 59 290 10.3 99.0 99.00 99.00 99.00 999 1020.3   8.9  11.9 999.0 99.0 99.00
2009 01 01 02 59 280  9.3 99.0 99.00 99.00 99.00 999 1020.4   9.1  11.9 999.0 99.0 99.00
2009 01 01 03 59 300  7.7 99.0 99.00 99.00 99.00 999 1020.9   9.7  11.9 999.0 99.0 99.00
2009 01 01 04 59 330  6.2 99.0 99.00 99.00 99.00 999 1020.6   9.1  11.9 999.0 99.0 99.00
2009 01 01 05 59 350  4.1 99.0 99.00 99.00 99.00 999 1020.9   9.0  11.9 999.0 99.0 99.00
2009 01 01 06 59 330  3.6 99.0 99.00 99.00 99.00 999 1020.4   8.3  11.9 999.0 99.0 99.00
2009 01 01 07 59  10  2.1 99.0 99.00 99.00 99.00 999 1020.5   8.3  11.9 999.0 99.0 99.00
2009 01 01 08 59  40  2.1 99.0 99.00 99.00 99.00 999 1020.3   8.1  11.9 999.0 99.0 99.00
2009 01 01 09 59  10  2.1 99.0 99.00 99.00 99.00 999 1020.4   8.2  11.9 999.0 99.0 99.00
2009 01 01 10 59 330  2.1 99.0 99.00 99.00 99.00 999 1020.4   8.0  11.9 999.0 99.0 99.00
2009 01 01 11 59 110  3.1 99.0 99.00 99.00 99.00 999 1019.9   7.7  11.9 999.0 99.0 99.00
2009 01 01 12 59  70  2.6 99.0 99.00 99.00 99.00 999 1019.8   7.2  11.9 999.0 99.0 99.00
2009 01 01 13 59  80  4.6 99.0 99.00 99.00 99.00 999 1019.9   7.8  11.9 999.0 99.0 99.00
2009 01 01 14 59  60  4.1 99.0 99.00 99.00 99.00 999 1020.4   7.8  11.9 999.0 99.0 99.00
2009 01 01 15 59  70  4.6 99.0 99.00 99.00 99.00 999 1020.5   7.7  11.9 999.0 99.0 99.00
2009 01 01 16 59  80  4.6 99.0 99.00 99.00 99.00 999 1020.8   6.9  11.8 999.0 99.0 99.00
2009 01 01 17 59  80  3.1 99.0 99.00 99.00 99.00 999 1021.9   6.9  11.8 999.0 99.0 99.00
2009 01 01 18 59  50  2.6 99.0 99.00 99.00 99.00 999 1021.7   7.4  11.8 999.0 99.0 99.00
2009 01 01 19 59 330  2.6 99.0 99.00 99.00 99.00 999 1020.9   7.9  11.9 999.0 99.0 99.00
