#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 16 14 03  40  3.6 99.0 99.00 99.00 99.00 999 1017.9   9.6  10.9 999.0 99.0 99.00
2013 03 16 15 03 340  4.1 99.0 99.00 99.00 99.00 999 1018.5   9.3  10.9 999.0 99.0 99.00
2013 03 16 16 03 340  1.5 99.0 99.00 99.00 99.00 999 1019.2   8.8  10.9 999.0 99.0 99.00
2013 03 16 17 03 100  1.0 99.0 99.00 99.00 99.00 999 1020.1   9.3  10.9 999.0 99.0 99.00
2013 03 16 18 03  80  2.1 99.0 99.00 99.00 99.00 999 1019.9   9.0  11.0 999.0 99.0 99.00
2013 03 16 19 03 340  5.7 99.0 99.00 99.00 99.00 999 1020.2   9.6  11.0 999.0 99.0 99.00
2013 03 16 20 03  40  3.1 99.0 99.00 99.00 99.00 999 1019.6  10.2  11.0 999.0 99.0 99.00
2013 03 16 21 03 340  6.7 99.0 99.00 99.00 99.00 999 1018.3  10.7  11.3 999.0 99.0 99.00
2013 03 16 22 03 340  9.3 99.0 99.00 99.00 99.00 999 1017.8  10.9  11.2 999.0 99.0 99.00
2013 03 16 23 03 350 11.3 99.0 99.00 99.00 99.00 999 1017.5  11.1  11.1 999.0 99.0 99.00
2013 03 17 00 03 330 12.9 99.0 99.00 99.00 99.00 999 1016.8  11.2  11.0 999.0 99.0 99.00
2013 03 17 01 03 330 11.8 99.0 99.00 99.00 99.00 999 1016.9  11.5  10.9 999.0 99.0 99.00
2013 03 17 02 03 330 12.4 99.0 99.00 99.00 99.00 999 1017.2  11.3  10.9 999.0 99.0 99.00
2013 03 17 03 03 330 12.4 99.0 99.00 99.00 99.00 999 1017.4  11.4  10.8 999.0 99.0 99.00
2013 03 17 04 03 340 10.8 99.0 99.00 99.00 99.00 999 1018.0  11.3  10.8 999.0 99.0 99.00
2013 03 17 05 03 350 10.8 99.0 99.00 99.00 99.00 999 1019.0  11.1  10.8 999.0 99.0 99.00
2013 03 17 06 03 350  8.8 99.0 99.00 99.00 99.00 999 1019.3  10.9  10.8 999.0 99.0 99.00
2013 03 17 07 03 350  9.8 99.0 99.00 99.00 99.00 999 1019.1  11.1  10.8 999.0 99.0 99.00
2013 03 17 08 03 360  7.7 99.0 99.00 99.00 99.00 999 1019.3  10.9  10.8 999.0 99.0 99.00
2013 03 17 09 03 340  6.7 99.0 99.00 99.00 99.00 999 1019.3  10.9  10.8 999.0 99.0 99.00
2013 03 17 10 03 340  7.2 99.0 99.00 99.00 99.00 999 1019.3  10.6  10.7 999.0 99.0 99.00
2013 03 17 11 03  10  2.6 99.0 99.00 99.00 99.00 999 1019.6  10.3  10.8 999.0 99.0 99.00
2013 03 17 12 03  30  0.5 99.0 99.00 99.00 99.00 999 1019.2  10.3  10.8 999.0 99.0 99.00
2013 03 17 13 03  20  2.1 99.0 99.00 99.00 99.00 999 1019.2   9.9  10.7 999.0 99.0 99.00
2013 03 17 14 03  10  1.5 99.0 99.00 99.00 99.00 999 1019.7  10.0  10.7 999.0 99.0 99.00
2013 03 17 15 03 340  7.2 99.0 99.00 99.00 99.00 999 1019.9  10.2  10.7 999.0 99.0 99.00
2013 03 17 16 03 350  9.3 99.0 99.00 99.00 99.00 999 1020.1  10.3  10.7 999.0 99.0 99.00
2013 03 17 17 03  60  2.6 99.0 99.00 99.00 99.00 999 1020.7  10.6  10.7 999.0 99.0 99.00
2013 03 17 18 03 330  1.5 99.0 99.00 99.00 99.00 999 1021.0   9.6  10.9 999.0 99.0 99.00
2013 03 17 19 03 340  5.7 99.0 99.00 99.00 99.00 999 1020.5  10.6  10.9 999.0 99.0 99.00
2013 03 17 20 03 340  7.2 99.0 99.00 99.00 99.00 999 1020.2  10.5  10.9 999.0 99.0 99.00
2013 03 17 21 03 330 10.8 99.0 99.00 99.00 99.00 999 1019.3  10.3  10.9 999.0 99.0 99.00
2013 03 17 22 03 330 10.8 99.0 99.00 99.00 99.00 999 1018.4  10.4  10.9 999.0 99.0 99.00
2013 03 17 23 03 320 10.8 99.0 99.00 99.00 99.00 999 1018.3  10.6  10.8 999.0 99.0 99.00
2013 03 18 00 03 330 10.8 99.0 99.00 99.00 99.00 999 1018.1  10.4  10.8 999.0 99.0 99.00
2013 03 18 01 03 330 12.9 99.0 99.00 99.00 99.00 999 1017.4  10.3  10.6 999.0 99.0 99.00
2013 03 18 02 03 330 11.8 99.0 99.00 99.00 99.00 999 1017.2  10.3  10.5 999.0 99.0 99.00
2013 03 18 03 03 340 12.9 99.0 99.00 99.00 99.00 999 1017.6  10.2  10.4 999.0 99.0 99.00
2013 03 18 04 03 350  9.8 99.0 99.00 99.00 99.00 999 1018.4  10.1  10.4 999.0 99.0 99.00
2013 03 18 05 03 350  5.1 99.0 99.00 99.00 99.00 999 1018.7  10.4  10.5 999.0 99.0 99.00
2013 03 18 06 03  10  4.1 99.0 99.00 99.00 99.00 999 1018.9  10.3  10.4 999.0 99.0 99.00
2013 03 18 07 03  10  3.6 99.0 99.00 99.00 99.00 999 1018.9  10.2  10.5 999.0 99.0 99.00
2013 03 18 08 03 340  7.2 99.0 99.00 99.00 99.00 999 1018.8  10.0  10.5 999.0 99.0 99.00
2013 03 18 09 03 350  6.7 99.0 99.00 99.00 99.00 999 1018.6   9.8  10.5 999.0 99.0 99.00
2013 03 18 10 03 360  5.7 99.0 99.00 99.00 99.00 999 1018.3   9.9  10.5 999.0 99.0 99.00
2013 03 18 11 03 340  4.6 99.0 99.00 99.00 99.00 999 1017.9   9.6  10.5 999.0 99.0 99.00
2013 03 18 12 03 350  3.6 99.0 99.00 99.00 99.00 999 1017.9   9.5  10.5 999.0 99.0 99.00
2013 03 18 13 03 360  4.6 99.0 99.00 99.00 99.00 999 1017.9   9.6  10.5 999.0 99.0 99.00
2013 03 18 14 03 360  3.6 99.0 99.00 99.00 99.00 999 1018.5   9.6  10.5 999.0 99.0 99.00
2013 03 18 15 03 100  2.1 99.0 99.00 99.00 99.00 999 1019.5   9.1  10.4 999.0 99.0 99.00
2013 03 18 16 03 110  2.1 99.0 99.00 99.00 99.00 999 1019.7   8.1  10.4 999.0 99.0 99.00
2013 03 18 17 03  70  1.0 99.0 99.00 99.00 99.00 999 1020.4   8.3  10.4 999.0 99.0 99.00
2013 03 18 18 03  50  1.0 99.0 99.00 99.00 99.00 999 1020.5   8.8  10.5 999.0 99.0 99.00
2013 03 18 19 03  20  2.1 99.0 99.00 99.00 99.00 999 1020.2   8.6  10.7 999.0 99.0 99.00
2013 03 18 20 03 360  2.1 99.0 99.00 99.00 99.00 999 1019.7   9.5  10.9 999.0 99.0 99.00
2013 03 18 21 03 340  3.1 99.0 99.00 99.00 99.00 999 1018.5  10.3  10.9 999.0 99.0 99.00
2013 03 18 22 03 340  5.1 99.0 99.00 99.00 99.00 999 1018.0  10.4  10.7 999.0 99.0 99.00
2013 03 18 23 03 330  6.7 99.0 99.00 99.00 99.00 999 1017.9  10.5  10.7 999.0 99.0 99.00
2013 03 19 00 03 330  5.1 99.0 99.00 99.00 99.00 999 1017.7  10.4  10.6 999.0 99.0 99.00
2013 03 19 01 03 310  5.7 99.0 99.00 99.00 99.00 999 1017.9  10.4  10.6 999.0 99.0 99.00
2013 03 19 02 03 320  8.2 99.0 99.00 99.00 99.00 999 1018.9  10.5  10.5 999.0 99.0 99.00
2013 03 19 03 03 330  9.3 99.0 99.00 99.00 99.00 999 1019.5  10.4  10.4 999.0 99.0 99.00
2013 03 19 04 03 340  9.3 99.0 99.00 99.00 99.00 999 1019.1  10.4  10.4 999.0 99.0 99.00
2013 03 19 05 03 350  8.8 99.0 99.00 99.00 99.00 999 1019.3  10.5  10.4 999.0 99.0 99.00
2013 03 19 06 03 360  2.6 99.0 99.00 99.00 99.00 999 1020.0  10.6  10.4 999.0 99.0 99.00
2013 03 19 07 03  40  1.0 99.0 99.00 99.00 99.00 999 1019.6  10.7  10.4 999.0 99.0 99.00
2013 03 19 08 03  30  1.5 99.0 99.00 99.00 99.00 999 1019.1  10.5  10.4 999.0 99.0 99.00
2013 03 19 09 03 120  2.6 99.0 99.00 99.00 99.00 999 1018.7  10.5  10.4 999.0 99.0 99.00
2013 03 19 10 03  70  1.0 99.0 99.00 99.00 99.00 999 1018.8  10.4  10.4 999.0 99.0 99.00
2013 03 19 12 03  90  3.1 99.0 99.00 99.00 99.00 999 1017.7  10.3  10.4 999.0 99.0 99.00
2013 03 19 13 03  60  2.6 99.0 99.00 99.00 99.00 999 1018.3  10.2  10.4 999.0 99.0 99.00
2013 03 19 14 03  40  2.6 99.0 99.00 99.00 99.00 999 1018.8  10.3  10.4 999.0 99.0 99.00
2013 03 19 15 03  60  2.1 99.0 99.00 99.00 99.00 999 1019.3  10.5  10.3 999.0 99.0 99.00
2013 03 19 16 03 350  2.1 99.0 99.00 99.00 99.00 999 1019.9  10.5  10.3 999.0 99.0 99.00
2013 03 19 17 03 350  1.0 99.0 99.00 99.00 99.00 999 1020.1  10.6  10.4 999.0 99.0 99.00
2013 03 19 18 03  20  2.6 99.0 99.00 99.00 99.00 999 1020.0  10.8  10.7 999.0 99.0 99.00
2013 03 19 19 03 320  4.1 99.0 99.00 99.00 99.00 999 1020.2  11.1  10.8 999.0 99.0 99.00
2013 03 19 20 03 350  2.6 99.0 99.00 99.00 99.00 999 1019.9  11.1  11.0 999.0 99.0 99.00
2013 03 19 21 03 320  3.6 99.0 99.00 99.00 99.00 999 1019.4  11.3  11.1 999.0 99.0 99.00
2013 03 19 22 03 320  6.2 99.0 99.00 99.00 99.00 999 1019.5  11.3  11.0 999.0 99.0 99.00
2013 03 19 23 03 310  6.7 99.0 99.00 99.00 99.00 999 1019.7  11.4  11.0 999.0 99.0 99.00
2013 03 20 00 03 300  7.2 99.0 99.00 99.00 99.00 999 1020.5  11.4  10.8 999.0 99.0 99.00
2013 03 20 01 03 310  5.7 99.0 99.00 99.00 99.00 999 1021.1  11.3  10.8 999.0 99.0 99.00
2013 03 20 02 03 290  0.5 99.0 99.00 99.00 99.00 999 1021.2  11.3  11.0 999.0 99.0 99.00
2013 03 20 03 03 140  6.2 99.0 99.00 99.00 99.00 999 1019.4  10.7  10.9 999.0 99.0 99.00
2013 03 20 04 03 130  4.6 99.0 99.00 99.00 99.00 999 1019.6  11.5  10.8 999.0 99.0 99.00
2013 03 20 05 03 100  3.6 99.0 99.00 99.00 99.00 999 1019.4  11.3  11.0 999.0 99.0 99.00
2013 03 20 06 03  90  7.2 99.0 99.00 99.00 99.00 999 1018.5  11.5  11.0 999.0 99.0 99.00
2013 03 20 07 03 110  6.7 99.0 99.00 99.00 99.00 999 1018.1  11.7  10.9 999.0 99.0 99.00
2013 03 20 08 03  70  3.1 99.0 99.00 99.00 99.00 999 1019.1  11.7  10.8 999.0 99.0 99.00
2013 03 20 09 03 180  1.5 99.0 99.00 99.00 99.00 999 1019.4  12.1  10.8 999.0 99.0 99.00
2013 03 20 10 03  60  2.6 99.0 99.00 99.00 99.00 999 1018.9  11.6  10.7 999.0 99.0 99.00
2013 03 20 11 03 220  4.6 99.0 99.00 99.00 99.00 999 1018.9  11.2  10.7 999.0 99.0 99.00
2013 03 20 12 03 240  1.5 99.0 99.00 99.00 99.00 999 1018.7  11.2  10.6 999.0 99.0 99.00
2013 03 20 13 03 270  2.1 99.0 99.00 99.00 99.00 999 1019.0  11.0  10.6 999.0 99.0 99.00
2013 03 20 14 03 220  2.1 99.0 99.00 99.00 99.00 999 1018.9  10.7  10.7 999.0 99.0 99.00
2013 03 20 15 03 220  2.6 99.0 99.00 99.00 99.00 999 1019.9  10.9  10.7 999.0 99.0 99.00
2013 03 20 16 03 120  2.1 99.0 99.00 99.00 99.00 999 1019.8  11.4  10.7 999.0 99.0 99.00
2013 03 20 17 03  80  1.5 99.0 99.00 99.00 99.00 999 1020.0  11.4  11.0 999.0 99.0 99.00
2013 03 20 18 03  30  2.1 99.0 99.00 99.00 99.00 999 1020.3  11.4  11.3 999.0 99.0 99.00
2013 03 20 19 03  30  2.1 99.0 99.00 99.00 99.00 999 1020.4  11.8  11.5 999.0 99.0 99.00
2013 03 20 20 03 290  2.1 99.0 99.00 99.00 99.00 999 1020.8  12.7  11.7 999.0 99.0 99.00
2013 03 20 21 03 280  2.6 99.0 99.00 99.00 99.00 999 1020.5  12.5  11.7 999.0 99.0 99.00
2013 03 20 22 03 250  1.5 99.0 99.00 99.00 99.00 999 1019.9  12.2  11.8 999.0 99.0 99.00
2013 03 20 23 03 170  1.5 99.0 99.00 99.00 99.00 999 1019.7  12.1  11.8 999.0 99.0 99.00
2013 03 21 00 03 330  1.5 99.0 99.00 99.00 99.00 999 1020.2  12.2  12.1 999.0 99.0 99.00
2013 03 21 01 03 270  1.0 99.0 99.00 99.00 99.00 999 1019.5  12.4  12.2 999.0 99.0 99.00
2013 03 21 02 03 330  1.0 99.0 99.00 99.00 99.00 999 1019.7  12.4  12.1 999.0 99.0 99.00
2013 03 21 03 03 310  2.6 99.0 99.00 99.00 99.00 999 1019.9  12.2  12.1 999.0 99.0 99.00
2013 03 21 04 03 320  4.6 99.0 99.00 99.00 99.00 999 1020.4  11.9  11.9 999.0 99.0 99.00
2013 03 21 05 03 340  5.1 99.0 99.00 99.00 99.00 999 1020.7  11.9  11.6 999.0 99.0 99.00
2013 03 21 06 03 330  6.7 99.0 99.00 99.00 99.00 999 1020.3  11.6  11.7 999.0 99.0 99.00
2013 03 21 07 03 340  7.2 99.0 99.00 99.00 99.00 999 1020.1  11.5  11.6 999.0 99.0 99.00
2013 03 21 08 03 340  7.2 99.0 99.00 99.00 99.00 999 1019.9  11.5  11.5 999.0 99.0 99.00
2013 03 21 09 03 340  9.3 99.0 99.00 99.00 99.00 999 1019.6  10.8  11.4 999.0 99.0 99.00
2013 03 21 10 03 340  9.8 99.0 99.00 99.00 99.00 999 1019.4  10.7  11.4 999.0 99.0 99.00
2013 03 21 11 03 340 10.3 99.0 99.00 99.00 99.00 999 1019.1  10.4  11.3 999.0 99.0 99.00
2013 03 21 12 03 350 11.8 99.0 99.00 99.00 99.00 999 1019.2  10.1  11.4 999.0 99.0 99.00
2013 03 21 13 03 350 12.4 99.0 99.00 99.00 99.00 999 1018.8   9.6  11.3 999.0 99.0 99.00
2013 03 21 14 03 350  8.2 99.0 99.00 99.00 99.00 999 1018.5   9.7  11.3 999.0 99.0 99.00
2013 03 21 15 03 360 10.8 99.0 99.00 99.00 99.00 999 1018.7   9.6  11.3 999.0 99.0 99.00
2013 03 21 16 03 360  6.2 99.0 99.00 99.00 99.00 999 1019.3   9.3  11.3 999.0 99.0 99.00
2013 03 21 17 03 360  4.6 99.0 99.00 99.00 99.00 999 1019.5   9.5  11.3 999.0 99.0 99.00
2013 03 21 18 03  10  3.6 99.0 99.00 99.00 99.00 999 1019.4   9.8  11.3 999.0 99.0 99.00
2013 03 21 19 03 350  5.7 99.0 99.00 99.00 99.00 999 1019.3  10.4  11.4 999.0 99.0 99.00
2013 03 21 20 03 340  8.2 99.0 99.00 99.00 99.00 999 1018.9  10.3  11.5 999.0 99.0 99.00
2013 03 21 21 03 330  9.8 99.0 99.00 99.00 99.00 999 1018.1  10.2  11.4 999.0 99.0 99.00
2013 03 21 22 03 340 12.9 99.0 99.00 99.00 99.00 999 1017.1  10.4  11.4 999.0 99.0 99.00
2013 03 21 23 03 340 10.3 99.0 99.00 99.00 99.00 999 1016.7  10.5  11.3 999.0 99.0 99.00
2013 03 22 00 03 330 11.3 99.0 99.00 99.00 99.00 999 1016.2  10.6  11.3 999.0 99.0 99.00
2013 03 22 01 03 340 11.3 99.0 99.00 99.00 99.00 999 1016.0  10.7  11.2 999.0 99.0 99.00
2013 03 22 02 03 340 11.8 99.0 99.00 99.00 99.00 999 1015.7  10.5  11.1 999.0 99.0 99.00
2013 03 22 03 03 340 13.9 99.0 99.00 99.00 99.00 999 1015.8  10.4  11.1 999.0 99.0 99.00
2013 03 22 04 03 340 12.9 99.0 99.00 99.00 99.00 999 1016.3  10.2  11.1 999.0 99.0 99.00
2013 03 22 05 03 350 10.8 99.0 99.00 99.00 99.00 999 1017.2  10.2  10.9 999.0 99.0 99.00
2013 03 22 06 03 350  8.8 99.0 99.00 99.00 99.00 999 1017.5  10.1  10.7 999.0 99.0 99.00
2013 03 22 07 03 350  8.2 99.0 99.00 99.00 99.00 999 1017.2  10.0  10.7 999.0 99.0 99.00
2013 03 22 08 03 350  7.2 99.0 99.00 99.00 99.00 999 1017.0  10.0  10.6 999.0 99.0 99.00
2013 03 22 09 03 360  5.1 99.0 99.00 99.00 99.00 999 1017.0   9.8  10.6 999.0 99.0 99.00
2013 03 22 10 03  40  2.1 99.0 99.00 99.00 99.00 999 1016.8   9.8  10.6 999.0 99.0 99.00
2013 03 22 11 03  40  3.6 99.0 99.00 99.00 99.00 999 1016.7   9.5  10.6 999.0 99.0 99.00
2013 03 22 12 03  30  3.1 99.0 99.00 99.00 99.00 999 1016.5   9.5  10.6 999.0 99.0 99.00
2013 03 22 13 03  40  2.6 99.0 99.00 99.00 99.00 999 1016.7   9.4  10.5 999.0 99.0 99.00
2013 03 22 14 03  60  1.5 99.0 99.00 99.00 99.00 999 1016.9   9.2  10.5 999.0 99.0 99.00
2013 03 22 15 03   0  0.0 99.0 99.00 99.00 99.00 999 1017.5   9.2  10.6 999.0 99.0 99.00
2013 03 22 16 03   0  0.0 99.0 99.00 99.00 99.00 999 1018.0   9.8  10.6 999.0 99.0 99.00
2013 03 22 17 03 290  1.0 99.0 99.00 99.00 99.00 999 1018.4  10.1  10.8 999.0 99.0 99.00
2013 03 22 18 03 290  1.5 99.0 99.00 99.00 99.00 999 1018.9  10.1  10.9 999.0 99.0 99.00
2013 03 22 19 03 340  4.1 99.0 99.00 99.00 99.00 999 1018.9  10.9  11.1 999.0 99.0 99.00
2013 03 22 20 03 330  6.7 99.0 99.00 99.00 99.00 999 1018.5  10.9  10.9 999.0 99.0 99.00
2013 03 22 21 03 330  9.3 99.0 99.00 99.00 99.00 999 1017.7  10.9  10.9 999.0 99.0 99.00
2013 03 22 22 03 340 10.8 99.0 99.00 99.00 99.00 999 1017.2  10.8  10.8 999.0 99.0 99.00
2013 03 22 23 03 330 10.3 99.0 99.00 99.00 99.00 999 1016.8  10.9  10.6 999.0 99.0 99.00
2013 03 23 00 03 340 11.8 99.0 99.00 99.00 99.00 999 1016.5  11.0  10.5 999.0 99.0 99.00
2013 03 23 01 03 340 11.8 99.0 99.00 99.00 99.00 999 1016.2  10.8  10.5 999.0 99.0 99.00
2013 03 23 02 03 340 10.8 99.0 99.00 99.00 99.00 999 1016.1  11.1  10.5 999.0 99.0 99.00
2013 03 23 03 03 340 10.8 99.0 99.00 99.00 99.00 999 1016.5  10.7  10.5 999.0 99.0 99.00
2013 03 23 04 03 340 10.3 99.0 99.00 99.00 99.00 999 1017.4  10.4  10.3 999.0 99.0 99.00
2013 03 23 05 03 350 10.3 99.0 99.00 99.00 99.00 999 1017.7  10.1  10.3 999.0 99.0 99.00
2013 03 23 06 03 340  8.8 99.0 99.00 99.00 99.00 999 1017.9  10.0  10.3 999.0 99.0 99.00
2013 03 23 07 03 350  9.3 99.0 99.00 99.00 99.00 999 1018.3  10.0  10.2 999.0 99.0 99.00
2013 03 23 08 03 340  9.3 99.0 99.00 99.00 99.00 999 1018.2   9.8  10.3 999.0 99.0 99.00
2013 03 23 09 03 350  5.1 99.0 99.00 99.00 99.00 999 1018.4   9.9  10.3 999.0 99.0 99.00
2013 03 23 10 03  40  2.6 99.0 99.00 99.00 99.00 999 1018.1  10.1  10.3 999.0 99.0 99.00
2013 03 23 11 03 100  3.1 99.0 99.00 99.00 99.00 999 1018.1   9.7  10.3 999.0 99.0 99.00
2013 03 23 12 03  60  1.5 99.0 99.00 99.00 99.00 999 1018.2   9.2  10.4 999.0 99.0 99.00
2013 03 23 13 03  90  0.5 99.0 99.00 99.00 99.00 999 1018.3   9.3  10.4 999.0 99.0 99.00
2013 03 23 14 03  70  2.1 99.0 99.00 99.00 99.00 999 1018.5   9.2  10.4 999.0 99.0 99.00
2013 03 23 15 03  40  2.6 99.0 99.00 99.00 99.00 999 1019.4   9.2  10.4 999.0 99.0 99.00
2013 03 23 16 03  40  2.6 99.0 99.00 99.00 99.00 999 1020.0   9.7  10.4 999.0 99.0 99.00
2013 03 23 17 03  80  2.1 99.0 99.00 99.00 99.00 999 1019.9   9.7  10.5 999.0 99.0 99.00
2013 03 23 18 03  10  1.5 99.0 99.00 99.00 99.00 999 1019.8  10.5  10.7 999.0 99.0 99.00
2013 03 23 19 03 320  3.1 99.0 99.00 99.00 99.00 999 1019.8  10.5  10.9 999.0 99.0 99.00
2013 03 23 20 03 320  5.1 99.0 99.00 99.00 99.00 999 1019.6  10.6  10.8 999.0 99.0 99.00
2013 03 23 21 03 330  6.7 99.0 99.00 99.00 99.00 999 1018.7  10.6  10.9 999.0 99.0 99.00
2013 03 23 22 03 340  8.2 99.0 99.00 99.00 99.00 999 1018.0  10.8  10.9 999.0 99.0 99.00
2013 03 23 23 03 330  9.3 99.0 99.00 99.00 99.00 999 1018.1  10.4  10.7 999.0 99.0 99.00
2013 03 24 00 03 330  9.8 99.0 99.00 99.00 99.00 999 1017.5  10.3  10.8 999.0 99.0 99.00
2013 03 24 01 03 330 10.3 99.0 99.00 99.00 99.00 999 1017.3  10.5  10.7 999.0 99.0 99.00
2013 03 24 02 03 330  9.3 99.0 99.00 99.00 99.00 999 1017.2  10.5  10.7 999.0 99.0 99.00
2013 03 24 03 03 330  9.8 99.0 99.00 99.00 99.00 999 1017.5  10.3  10.7 999.0 99.0 99.00
2013 03 24 04 03 340 10.3 99.0 99.00 99.00 99.00 999 1018.0  10.3  10.7 999.0 99.0 99.00
2013 03 24 05 03 350  8.8 99.0 99.00 99.00 99.00 999 1018.6   9.9  10.5 999.0 99.0 99.00
2013 03 24 06 03 350  5.7 99.0 99.00 99.00 99.00 999 1018.9  10.0  10.5 999.0 99.0 99.00
2013 03 24 07 03 350  5.1 99.0 99.00 99.00 99.00 999 1018.6  10.0  10.5 999.0 99.0 99.00
2013 03 24 08 03 350  7.2 99.0 99.00 99.00 99.00 999 1018.7   9.7  10.5 999.0 99.0 99.00
2013 03 24 09 03 340  6.7 99.0 99.00 99.00 99.00 999 1018.4   9.8  10.5 999.0 99.0 99.00
2013 03 24 10 03 360  5.7 99.0 99.00 99.00 99.00 999 1018.3   9.5  10.5 999.0 99.0 99.00
2013 03 24 11 03 350  5.7 99.0 99.00 99.00 99.00 999 1018.2   9.7  10.4 999.0 99.0 99.00
2013 03 24 12 03 350  3.1 99.0 99.00 99.00 99.00 999 1018.1   9.3  10.4 999.0 99.0 99.00
2013 03 24 13 03 350  3.6 99.0 99.00 99.00 99.00 999 1018.6   9.8  10.4 999.0 99.0 99.00
2013 03 24 14 03 350  2.1 99.0 99.00 99.00 99.00 999 1018.6   9.3  10.4 999.0 99.0 99.00
2013 03 24 15 03  40  2.6 99.0 99.00 99.00 99.00 999 1018.8   8.9  10.4 999.0 99.0 99.00
2013 03 24 16 03  80  2.6 99.0 99.00 99.00 99.00 999 1019.2   8.7  10.4 999.0 99.0 99.00
2013 03 24 17 03  50  1.0 99.0 99.00 99.00 99.00 999 1019.5   9.2  10.4 999.0 99.0 99.00
2013 03 24 18 03 320  1.0 99.0 99.00 99.00 99.00 999 1019.5   9.5  10.6 999.0 99.0 99.00
2013 03 24 19 03 340  4.6 99.0 99.00 99.00 99.00 999 1019.0   9.6  10.6 999.0 99.0 99.00
2013 03 24 20 03 330  6.2 99.0 99.00 99.00 99.00 999 1018.5   9.9  10.6 999.0 99.0 99.00
2013 03 24 21 03 330 10.3 99.0 99.00 99.00 99.00 999 1017.7  10.0  10.5 999.0 99.0 99.00
2013 03 24 22 03 320  9.8 99.0 99.00 99.00 99.00 999 1016.7  10.1  10.3 999.0 99.0 99.00
2013 03 24 23 03 330  8.8 99.0 99.00 99.00 99.00 999 1016.7  10.1  10.2 999.0 99.0 99.00
2013 03 25 00 03 330  9.8 99.0 99.00 99.00 99.00 999 1015.7  10.1  10.2 999.0 99.0 99.00
2013 03 25 01 03 330  9.8 99.0 99.00 99.00 99.00 999 1015.1  10.0  10.2 999.0 99.0 99.00
2013 03 25 02 03 340 10.3 99.0 99.00 99.00 99.00 999 1015.0   9.9  10.1 999.0 99.0 99.00
2013 03 25 03 03 340 10.3 99.0 99.00 99.00 99.00 999 1015.0   9.8  10.0 999.0 99.0 99.00
2013 03 25 04 03 350  7.7 99.0 99.00 99.00 99.00 999 1015.5   9.9  10.0 999.0 99.0 99.00
