#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 01 00 12 999 99.0 99.0  0.97 11.11  8.69 350 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 00 42 999 99.0 99.0  0.97 11.11  8.73 347 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 01 12 999 99.0 99.0  1.02 11.11  8.65 349 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 01 42 999 99.0 99.0  0.94 10.53  8.75 344 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 02 12 999 99.0 99.0  1.02 10.53  8.77 344 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 02 42 999 99.0 99.0  1.04 11.11  9.13 346 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 03 12 999 99.0 99.0  0.96 11.76  8.93 352 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 03 42 999 99.0 99.0  0.89 10.53  9.08 343 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 04 12 999 99.0 99.0  0.78 10.53  8.89 347 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 04 42 999 99.0 99.0  0.96 11.11  9.55 347 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 01 05 12 999 99.0 99.0  0.83 11.11  9.47 346 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 05 42 999 99.0 99.0  0.80 11.11  9.49 349 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 06 12 999 99.0 99.0  0.86 11.11  9.67 344 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 06 42 999 99.0 99.0  0.82 11.11  9.66 349 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 07 12 999 99.0 99.0  0.89 11.11  9.97 344 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 07 42 999 99.0 99.0  0.79 11.11  9.54 344 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 08 12 999 99.0 99.0  0.71 10.53  9.38 346 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 08 42 999 99.0 99.0  0.68 11.76  9.72 350 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 09 12 999 99.0 99.0  0.70 10.53  9.66 344 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 09 42 999 99.0 99.0  0.60 11.76  9.36 350 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 10 12 999 99.0 99.0  0.65 10.53  9.75 343 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 10 42 999 99.0 99.0  0.60 11.11  9.47 346 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 11 12 999 99.0 99.0  0.63 11.76  9.68 353 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 11 42 999 99.0 99.0  0.55 12.50  9.76 353 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 12 42 999 99.0 99.0  0.56 11.76  9.37 346 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 13 12 999 99.0 99.0  0.57 11.76  9.26 346 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 13 42 999 99.0 99.0  0.56 11.76  9.21 343 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 14 12 999 99.0 99.0  0.56 11.11  9.33 347 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 14 42 999 99.0 99.0  0.48 10.53  8.82 343 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 15 12 999 99.0 99.0  0.57 11.11  9.39 344 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 15 42 999 99.0 99.0  0.72 11.76  9.82 347 9999.0 999.0  12.0 999.0 99.0 99.00
2011 01 01 16 12 999 99.0 99.0  0.67 11.76  9.41 343 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 16 42 999 99.0 99.0  0.69 10.53  8.49 342 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 17 12 999 99.0 99.0  0.69 10.53  8.74 340 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 17 42 999 99.0 99.0  0.76 10.53  8.67 347 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 18 12 999 99.0 99.0  0.79 11.76  8.40 344 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 18 42 999 99.0 99.0  0.70 11.11  7.92 346 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 01 19 12 999 99.0 99.0  0.75 10.53  8.38 343 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 19 42 999 99.0 99.0  0.77 10.53  9.29 344 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 20 12 999 99.0 99.0  0.67 11.11  9.24 350 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 20 42 999 99.0 99.0  0.73 10.53  8.06 343 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 21 12 999 99.0 99.0  0.61 11.11  7.57 349 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 21 42 999 99.0 99.0  0.61 11.11  7.79 347 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 22 12 999 99.0 99.0  0.63 11.11  6.59 347 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 22 42 999 99.0 99.0  0.60 11.11  6.19 350 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 23 12 999 99.0 99.0  0.56 10.53  6.15 339 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 01 23 42 999 99.0 99.0  0.52 11.11  6.17 352 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 00 12 999 99.0 99.0  0.55 10.53  6.18 344 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 00 42 999 99.0 99.0  0.54 11.76  6.10 347 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 01 12 999 99.0 99.0  0.65 11.76  6.30 346 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 01 42 999 99.0 99.0  0.54 12.50  5.64 354 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 02 12 999 99.0 99.0  0.50 12.50  6.15 354 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 02 42 999 99.0 99.0  0.52 10.53  6.26 343 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 03 12 999 99.0 99.0  0.51 11.11  6.21 343 9999.0 999.0  12.3 999.0 99.0 99.00
2011 01 02 03 42 999 99.0 99.0  0.61 18.18  7.66  13 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 04 12 999 99.0 99.0  0.68 16.67  7.57   0 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 04 42 999 99.0 99.0  0.70 16.67  8.12   1 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 05 12 999 99.0 99.0  0.75 16.67  8.29 354 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 05 42 999 99.0 99.0  0.89 16.67 10.42   0 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 06 12 999 99.0 99.0  1.10 16.67 11.80   1 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 06 42 999 99.0 99.0  1.06 16.67 10.91 359 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 07 12 999 99.0 99.0  1.21 16.67 12.11   3 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 02 07 42 999 99.0 99.0  1.26 16.67 12.11   3 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 02 08 12 999 99.0 99.0  1.29 16.67 12.25   0 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 02 08 42 999 99.0 99.0  1.13 16.67 11.74   3 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 09 12 999 99.0 99.0  1.47 14.29 12.32   6 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 09 42 999 99.0 99.0  1.38 16.67 11.98   6 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 10 12 999 99.0 99.0  1.15 13.33 10.68 359 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 10 42 999 99.0 99.0  1.16 16.67 10.67   1 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 11 12 999 99.0 99.0  1.32 16.67 11.18   0 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 11 42 999 99.0 99.0  1.28 16.67 10.76   3 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 12 12 999 99.0 99.0  1.49 16.67 11.05   1 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 13 12 999 99.0 99.0  1.46 16.67 10.59   3 9999.0 999.0  12.2 999.0 99.0 99.00
2011 01 02 13 42 999 99.0 99.0  1.49 11.76 10.81 344 9999.0 999.0  12.1 999.0 99.0 99.00
2011 01 02 14 12 999 99.0 99.0  1.51 12.50 11.01 350 9999.0 999.0  12.2 999.0 99.0 99.00
