#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 27 15 15 999 99.0 99.0  0.99 11.11  9.98 342 9999.0 999.0  13.0 999.0 99.0 99.00
2010 01 27 15 45 999 99.0 99.0  0.95 11.11  9.56 347 9999.0 999.0  13.0 999.0 99.0 99.00
2010 01 27 16 15 999 99.0 99.0  0.97 11.76  9.71 342 9999.0 999.0  13.0 999.0 99.0 99.00
2010 01 27 16 45 999 99.0 99.0  0.88 11.76  9.47 347 9999.0 999.0  13.0 999.0 99.0 99.00
2010 01 27 17 15 999 99.0 99.0  0.98 11.76  9.61 347 9999.0 999.0  13.0 999.0 99.0 99.00
2010 01 27 17 45 999 99.0 99.0  0.86 11.76  8.90 344 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 27 18 15 999 99.0 99.0  0.92 11.11  9.06 347 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 27 18 45 999 99.0 99.0  0.85 11.11  9.10 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 19 15 999 99.0 99.0  0.79 11.11  8.96 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 19 45 999 99.0 99.0  0.85 10.53  8.83 347 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 27 20 15 999 99.0 99.0  0.93 11.11  9.18 343 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 20 45 999 99.0 99.0  0.96 11.11  9.03 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 21 15 999 99.0 99.0  0.81 10.53  8.54 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 21 45 999 99.0 99.0  0.83 10.53  7.76 343 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 22 15 999 99.0 99.0  0.86 11.11  5.98 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 22 45 999 99.0 99.0  0.92 10.53  6.05 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 23 15 999 99.0 99.0  1.08  9.88  6.75 342 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 27 23 45 999 99.0 99.0  1.02 11.11  6.28 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 00 15 999 99.0 99.0  1.08 11.76  6.25 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 00 45 999 99.0 99.0  1.08 11.76  6.43 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 01 15 999 99.0 99.0  0.97 11.11  5.94 343 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 01 45 999 99.0 99.0  1.06 12.50  6.37 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 02 15 999 99.0 99.0  1.02 12.50  6.26 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 02 45 999 99.0 99.0  1.04 11.76  5.98 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 03 15 999 99.0 99.0  1.01 11.11  5.58 349 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 03 45 999 99.0 99.0  1.18 11.76  6.75 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 04 15 999 99.0 99.0  1.08 11.76  6.10 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 04 45 999 99.0 99.0  1.03 12.50  6.60 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 05 15 999 99.0 99.0  1.01 12.50  6.69 344 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 05 45 999 99.0 99.0  1.07 11.76  7.76 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 06 15 999 99.0 99.0  0.98 13.33  7.51 354 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 06 45 999 99.0 99.0  1.02 11.76  7.80 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 07 15 999 99.0 99.0  0.90 11.76  7.98 349 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 07 45 999 99.0 99.0  0.95 12.50  8.35 347 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 08 15 999 99.0 99.0  0.82 11.76  7.66 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 08 45 999 99.0 99.0  0.99 11.76  8.54 349 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 09 15 999 99.0 99.0  1.01 11.76  8.80 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 09 45 999 99.0 99.0  0.96 11.11  8.70 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 10 15 999 99.0 99.0  0.90 11.76  8.44 350 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 10 45 999 99.0 99.0  0.98 11.76  8.93 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 11 15 999 99.0 99.0  0.88 11.76  9.11 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 11 45 999 99.0 99.0  0.87 12.50  9.23 344 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 12 15 999 99.0 99.0  0.82 12.50  9.11 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 12 45 999 99.0 99.0  0.84 12.50  9.22 347 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 13 15 999 99.0 99.0  0.71 11.76  8.48 342 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 13 45 999 99.0 99.0  0.80 12.50  9.07 349 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 14 15 999 99.0 99.0  0.70 11.76  7.76 350 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 14 45 999 99.0 99.0  0.79 11.76  7.96 349 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 15 15 999 99.0 99.0  0.78 11.76  8.20 344 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 15 45 999 99.0 99.0  0.75 12.50  8.07 350 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 16 15 999 99.0 99.0  0.76 11.76  8.46 344 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 16 45 999 99.0 99.0  0.74 11.76  7.93 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 17 15 999 99.0 99.0  0.75 12.50  8.20 352 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 28 17 45 999 99.0 99.0  0.81 11.76  8.16 343 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 18 15 999 99.0 99.0  0.81 12.50  8.40 352 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 18 45 999 99.0 99.0  0.72 11.76  7.41 340 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 28 19 15 999 99.0 99.0  0.91 11.76  8.23 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 19 45 999 99.0 99.0  0.76 11.76  7.51 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 20 15 999 99.0 99.0  0.86 11.76  8.32 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 28 20 45 999 99.0 99.0  0.77 11.76  7.92 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 28 21 15 999 99.0 99.0  0.75 11.76  8.06 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 28 21 45 999 99.0 99.0  0.71 11.76  8.41 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 28 22 15 999 99.0 99.0  0.73 11.11  8.62 344 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 28 22 45 999 99.0 99.0  0.77 11.11  9.39 349 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 28 23 15 999 99.0 99.0  0.62 11.76  8.87 352 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 28 23 45 999 99.0 99.0  0.71 11.11  9.39 344 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 29 00 15 999 99.0 99.0  0.71 11.76  8.90 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 29 00 45 999 99.0 99.0  0.74 11.11  9.26 344 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 29 01 15 999 99.0 99.0  0.61 10.53  8.79 342 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 01 45 999 99.0 99.0  0.61 11.11  8.57 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 02 15 999 99.0 99.0  0.61 10.53  8.78 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 02 45 999 99.0 99.0  0.70 11.76  8.91 349 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 03 15 999 99.0 99.0  0.63 11.11  8.76 342 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 03 45 999 99.0 99.0  0.61 11.11  6.69 342 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 04 15 999 99.0 99.0  0.67 11.11  6.27 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 04 45 999 99.0 99.0  0.65 10.53  6.20 342 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 05 15 999 99.0 99.0  0.66 11.76  6.19 342 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 05 45 999 99.0 99.0  0.63 11.76  6.41 340 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 06 15 999 99.0 99.0  0.67 11.11  6.75 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 06 45 999 99.0 99.0  0.61 11.76  6.67 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 07 15 999 99.0 99.0  0.59 10.53  6.90 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 07 45 999 99.0 99.0  0.60 14.29  7.59 357 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 08 15 999 99.0 99.0  0.55 10.53  7.83 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 08 45 999 99.0 99.0  0.60 12.50  8.50 350 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 09 15 999 99.0 99.0  0.59 13.33  8.66 356 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 09 45 999 99.0 99.0  0.57 11.11  8.45 342 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 10 15 999 99.0 99.0  0.55 12.50  8.73 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 10 45 999 99.0 99.0  0.50 11.11  8.79 349 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 11 15 999 99.0 99.0  0.57 12.50  9.52 350 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 11 45 999 99.0 99.0  0.56 10.53  9.64 343 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 12 15 999 99.0 99.0  0.61 18.18 10.57  18 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 12 45 999 99.0 99.0  0.57 11.76 10.36 349 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 13 15 999 99.0 99.0  0.63 18.18 11.23  24 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 13 45 999 99.0 99.0  0.66 18.18 10.90  17 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 14 15 999 99.0 99.0  0.65 18.18 11.17  13 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 14 45 999 99.0 99.0  0.62 18.18 10.44   6 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 15 15 999 99.0 99.0  0.61 16.67 10.16   7 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 15 45 999 99.0 99.0  0.64 18.18 10.78   7 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 16 15 999 99.0 99.0  0.71 18.18 11.28   7 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 16 45 999 99.0 99.0  0.78 18.18 11.80  13 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 17 15 999 99.0 99.0  0.74 16.67 11.01  10 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 29 17 45 999 99.0 99.0  0.85 18.18 11.94   7 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 18 15 999 99.0 99.0  0.78 18.18 11.43   8 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 29 18 45 999 99.0 99.0  0.74 15.38 10.42 359 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 19 15 999 99.0 99.0  0.73 11.11 10.05 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 19 45 999 99.0 99.0  0.82 16.67 10.72   7 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 20 15 999 99.0 99.0  0.81 16.67  9.91   3 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 20 45 999 99.0 99.0  0.80 10.53  9.11 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 21 15 999 99.0 99.0  0.67 11.11  9.29 346 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 21 45 999 99.0 99.0  0.62 11.11 10.09 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 29 22 15 999 99.0 99.0  0.67 10.53  9.65 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 22 45 999 99.0 99.0  0.75 10.53 10.56 344 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 23 15 999 99.0 99.0  0.70 11.11 10.41 350 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 29 23 45 999 99.0 99.0  0.64 11.11 10.70 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 30 00 15 999 99.0 99.0  0.75 11.11 11.06 343 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 00 45 999 99.0 99.0  0.70 10.53 11.33 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 01 15 999 99.0 99.0  0.83 11.11 11.34 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 01 45 999 99.0 99.0  0.86 11.76 11.25 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 30 02 15 999 99.0 99.0  0.80 11.11 10.76 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 30 02 45 999 99.0 99.0  0.77 10.53 10.84 340 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 03 15 999 99.0 99.0  0.83 11.11 10.81 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 03 45 999 99.0 99.0  0.95 11.76 11.27 347 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 04 15 999 99.0 99.0  0.88 14.29 11.14   0 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 04 45 999 99.0 99.0  0.90 11.76 10.89 349 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 05 15 999 99.0 99.0  1.06 11.11 11.26 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 05 45 999 99.0 99.0  1.00 11.76 11.28 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 06 15 999 99.0 99.0  0.99 15.38 11.65 352 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 06 45 999 99.0 99.0  1.08 15.38 11.57 347 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 07 15 999 99.0 99.0  1.05 16.67 11.41 352 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 07 45 999 99.0 99.0  0.99 13.33 10.93 353 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 08 15 999 99.0 99.0  1.06 15.38 11.31 359 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 08 45 999 99.0 99.0  1.09 14.29 10.87 354 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 09 15 999 99.0 99.0  1.03 14.29 10.86 359 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 09 45 999 99.0 99.0  0.96 11.76 10.24 347 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 10 15 999 99.0 99.0  0.99 14.29 10.35 352 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 10 45 999 99.0 99.0  1.07 14.29 10.76   0 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 11 15 999 99.0 99.0  1.02 11.76 10.17 346 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 11 45 999 99.0 99.0  0.98 11.11 10.13 347 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 12 15 999 99.0 99.0  1.17 15.38 10.80   4 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 12 45 999 99.0 99.0  1.22 14.29 11.15 359 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 13 15 999 99.0 99.0  1.06 13.33 10.60 353 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 13 45 999 99.0 99.0  1.21 12.50 11.06 347 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 14 15 999 99.0 99.0  1.12 13.33 11.00 354 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 14 45 999 99.0 99.0  1.16 13.33 11.14 350 9999.0 999.0  13.1 999.0 99.0 99.00
2010 01 30 15 15 999 99.0 99.0  1.26 11.76 11.12 344 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 15 45 999 99.0 99.0  1.11 12.50 11.16 349 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 16 15 999 99.0 99.0  1.18 11.76 11.04 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 16 45 999 99.0 99.0  1.11 13.33 11.04 354 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 17 15 999 99.0 99.0  1.15 13.33 10.87 346 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 17 45 999 99.0 99.0  1.20 13.33 11.15 354 9999.0 999.0  13.2 999.0 99.0 99.00
2010 01 30 18 15 999 99.0 99.0  1.23 12.50 11.24 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 30 18 45 999 99.0 99.0  1.09 11.76 10.58 346 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 30 19 15 999 99.0 99.0  1.19 15.38 11.14 352 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 30 19 45 999 99.0 99.0  1.25 12.50 11.26 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 30 20 15 999 99.0 99.0  1.19 12.50 10.65 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 30 20 45 999 99.0 99.0  1.19 12.50 10.72 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 30 21 15 999 99.0 99.0  1.28 12.50 10.97 347 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 30 21 45 999 99.0 99.0  1.12 11.76 10.75 349 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 30 22 15 999 99.0 99.0  1.18 11.76  9.99 347 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 30 22 45 999 99.0 99.0  1.10 11.11 10.11 343 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 30 23 15 999 99.0 99.0  1.23 11.76 10.27 349 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 30 23 45 999 99.0 99.0  0.96 11.11  9.27 344 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 31 00 15 999 99.0 99.0  1.15 11.76  9.86 349 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 31 00 45 999 99.0 99.0  1.13 10.53  9.81 343 9999.0 999.0  13.6 999.0 99.0 99.00
2010 01 31 01 15 999 99.0 99.0  1.08 11.76  9.69 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 01 45 999 99.0 99.0  1.16 13.33 10.06 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 02 15 999 99.0 99.0  1.19 11.76  9.71 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 02 45 999 99.0 99.0  1.14 11.11  9.07 344 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 03 15 999 99.0 99.0  1.18 12.50  9.02 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 03 45 999 99.0 99.0  1.14 11.11  7.97 343 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 04 15 999 99.0 99.0  1.18 11.76  7.55 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 04 45 999 99.0 99.0  1.37 11.76  8.51 346 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 05 15 999 99.0 99.0  1.31 13.33  7.87 350 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 05 45 999 99.0 99.0  1.37 12.50  8.27 349 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 06 15 999 99.0 99.0  1.45 13.33  8.98 349 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 06 45 999 99.0 99.0  1.33 14.29  8.83 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 07 15 999 99.0 99.0  1.47 12.50  9.48 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 07 45 999 99.0 99.0  1.46 14.29  9.80 343 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 08 15 999 99.0 99.0  1.45 11.76  9.97 346 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 08 45 999 99.0 99.0  1.31 12.50 10.22 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 09 15 999 99.0 99.0  1.27 13.33 10.25 353 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 09 45 999 99.0 99.0  1.10 12.50 10.06 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 10 15 999 99.0 99.0  1.18 13.33 10.61 353 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 10 45 999 99.0 99.0  1.32 12.50 10.73 346 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 11 15 999 99.0 99.0  1.43 13.33 11.12 352 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 11 45 999 99.0 99.0  1.51 12.50 10.99 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 12 15 999 99.0 99.0  1.31 12.50 10.28 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 12 45 999 99.0 99.0  1.44 14.29 10.57 353 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 13 15 999 99.0 99.0  1.36 12.50 10.08 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 13 45 999 99.0 99.0  1.33 12.50 10.11 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 14 15 999 99.0 99.0  1.18 12.50  9.84 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 14 45 999 99.0 99.0  1.22 13.33 10.15 356 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 15 15 999 99.0 99.0  1.46 11.76 10.72 347 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 15 45 999 99.0 99.0  1.39 11.76 10.50 346 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 16 45 999 99.0 99.0  1.35 12.50 10.78 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 17 15 999 99.0 99.0  1.15 12.50 10.38 349 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 17 45 999 99.0 99.0  1.45 14.29 11.00 352 9999.0 999.0  13.3 999.0 99.0 99.00
2010 01 31 18 15 999 99.0 99.0  1.23 12.50 10.47 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 18 45 999 99.0 99.0  1.28 13.33  9.98 350 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 19 15 999 99.0 99.0  1.39 13.33 10.79 349 9999.0 999.0  13.4 999.0 99.0 99.00
2010 01 31 19 45 999 99.0 99.0  1.10 12.50  9.52 349 9999.0 999.0  13.5 999.0 99.0 99.00
2010 01 31 20 15 999 99.0 99.0  1.21 12.50 10.31 350 9999.0 999.0  13.7 999.0 99.0 99.00
2010 01 31 20 45 999 99.0 99.0  1.24 13.33 10.15 353 9999.0 999.0  13.8 999.0 99.0 99.00
2010 01 31 21 15 999 99.0 99.0  1.22 12.50 10.12 346 9999.0 999.0  13.7 999.0 99.0 99.00
2010 01 31 21 45 999 99.0 99.0  1.07 13.33 10.12 354 9999.0 999.0  13.8 999.0 99.0 99.00
2010 01 31 22 15 999 99.0 99.0  0.90 12.50  9.40 346 9999.0 999.0  13.9 999.0 99.0 99.00
2010 01 31 22 45 999 99.0 99.0  1.12 12.50 10.08 349 9999.0 999.0  13.9 999.0 99.0 99.00
2010 01 31 23 15 999 99.0 99.0  1.14 11.76 10.23 347 9999.0 999.0  13.8 999.0 99.0 99.00
2010 01 31 23 45 999 99.0 99.0  1.12 11.76 10.13 347 9999.0 999.0  13.7 999.0 99.0 99.00
2010 02 01 00 15 999 99.0 99.0  1.22 12.50  9.95 346 9999.0 999.0  13.6 999.0 99.0 99.00
2010 02 01 00 45 999 99.0 99.0  1.06 11.76  9.10 346 9999.0 999.0  13.6 999.0 99.0 99.00
2010 02 01 01 15 999 99.0 99.0  1.11 10.53  9.03 343 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 01 45 999 99.0 99.0  1.09 11.76  9.08 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 02 15 999 99.0 99.0  1.17 12.50  9.30 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 02 45 999 99.0 99.0  1.18 12.50  9.36 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 03 15 999 99.0 99.0  1.06 12.50  8.96 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 03 45 999 99.0 99.0  1.00 11.76  8.77 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 04 15 999 99.0 99.0  1.03 12.50  9.03 350 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 04 45 999 99.0 99.0  1.04 12.50  9.32 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 05 15 999 99.0 99.0  0.95 12.50  8.86 343 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 05 45 999 99.0 99.0  1.01 12.50  9.65 344 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 06 15 999 99.0 99.0  1.13 11.76 10.04 347 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 06 45 999 99.0 99.0  0.98 11.76  9.91 343 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 07 15 999 99.0 99.0  0.92 12.50  9.68 346 9999.0 999.0  13.5 999.0 99.0 99.00
2010 02 01 07 45 999 99.0 99.0  0.94 11.76  9.76 343 9999.0 999.0  13.4 999.0 99.0 99.00
2010 02 01 08 15 999 99.0 99.0  1.01 11.76 10.19 344 9999.0 999.0  13.4 999.0 99.0 99.00
2010 02 01 08 45 999 99.0 99.0  0.93 11.76 10.05 342 9999.0 999.0  13.4 999.0 99.0 99.00
2010 02 01 09 15 999 99.0 99.0  0.85 12.50  9.83 347 9999.0 999.0  13.4 999.0 99.0 99.00
2010 02 01 09 45 999 99.0 99.0  0.91 11.76 10.13 340 9999.0 999.0  13.3 999.0 99.0 99.00
2010 02 01 10 15 999 99.0 99.0  0.77 12.50  9.85 343 9999.0 999.0  13.4 999.0 99.0 99.00
2010 02 01 10 45 999 99.0 99.0  0.79 11.76  9.78 344 9999.0 999.0  13.3 999.0 99.0 99.00
